no_of_employees,prevailing_wage,unit_of_wage,company_age,wage_per_year,wage_employee_ratio,employees_growth_rate_ratio,wage_per_age_ratio,case_status_encoded,education_level_ordinal,establishment_period_ordinal,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,has_job_experience_encoded,requires_job_training_encoded,full_time_position_encoded,region_target_encoded,prevailing_wage_log,no_of_employees_log
802.0,77889.34,Year,19.0,77889.34,97.12,42.21,4099.44,1,3,2,0,0,0,1,0,0,1,0,1,0.63,11.263044380389841,6.688354713946762
619.0,484.6503,Hour,32.0,1008072.6240000001,1628.55,19.34,31502.27,0,1,3,0,1,0,0,0,0,0,0,1,0.63,6.1834275999418296,6.429719478039138
1962.0,94024.8,Year,53.0,94024.8,47.92,37.02,1774.05,1,4,4,0,0,1,0,0,0,1,0,1,0.63,11.451313856242416,7.5822291942764615
4680.0,9723.73,Year,15.0,9723.73,2.08,312.0,648.25,1,3,2,0,0,1,0,0,0,0,1,1,0.62,9.182324568699226,8.45126704130007
3824.0,10065.0,Year,48.0,10065.0,2.63,79.67,209.69,1,4,4,0,0,0,0,1,0,1,0,1,0.62,9.216819338073892,8.249313746260636
1755.0,122903.03,Year,69.0,122903.03,70.03,25.43,1781.2,1,3,4,0,1,0,0,0,0,0,1,1,0.62,11.719150949440616,7.470793774195062
3062.0,88731.14,Year,24.0,88731.14,28.98,127.58,3697.13,0,2,3,0,0,0,1,0,0,1,0,1,0.62,11.393366177712588,8.027150106832774
1124.0,77263.18,Year,27.0,77263.18,68.74,41.63,2861.6,1,3,3,0,1,0,0,0,0,0,0,1,0.63,11.254972795093659,7.025538314638521
3864.0,115353.35,Year,26.0,115353.35,29.85,148.62,4436.67,0,2,3,0,1,0,0,0,0,1,0,1,0.62,11.655755305226135,8.259716961021523
2017.0,143464.98,Year,29.0,143464.98,71.13,69.55,4947.07,1,3,3,0,1,0,0,0,0,0,0,1,0.76,11.873846242586918,7.609862200913554
428.0,51238.52,Year,30.0,51238.52,119.72,14.27,1707.95,1,3,3,0,1,0,0,0,0,1,0,1,0.76,10.844246871908908,6.061456918928017
4146.0,125089.36,Year,18.0,125089.36,30.17,230.33,6949.41,0,1,2,0,1,0,0,0,0,1,0,0,0.63,11.736783640879446,8.330140460246382
1111.0,74236.27,Year,65.0,74236.27,66.82,17.09,1142.1,1,3,4,0,1,0,0,0,0,0,0,1,0.7,11.215008123740992,7.013915474810528
2852.0,59917.08,Year,17.0,59917.08,21.01,167.76,3524.53,1,2,2,0,0,1,0,0,0,0,0,1,0.7,11.000716885361486,7.9561263512135
2439.0,46795.18,Year,27.0,46795.18,19.19,90.33,1733.15,1,3,3,0,1,0,0,0,0,1,0,1,0.76,10.753535485148763,7.799753318287247
425.0,332.0437,Hour,39.0,690650.896,1625.06,10.9,17709.0,0,3,3,0,0,0,1,0,0,1,0,1,0.63,5.805266586760504,6.054439346269371
705.0,97688.72,Year,65.0,97688.72,138.57,10.85,1502.9,0,2,4,0,1,0,0,0,0,1,0,1,0.62,11.48954137588943,6.559615237493242
658.0,163916.59,Year,47.0,163916.59,249.11,14.0,3487.59,0,2,4,0,1,0,0,0,0,1,0,1,0.7,12.00711297986575,6.490723534502507
1768.0,130171.7,Year,27.0,130171.7,73.63,65.48,4821.17,0,1,3,0,1,0,0,0,0,1,1,1,0.7,11.776609627220045,7.478169694159785
1025.0,27984.41,Year,75.0,27984.41,27.3,13.67,373.13,1,3,5,0,0,0,0,0,1,1,0,1,0.62,10.23940284838033,6.933423025730715
2849.0,109257.82,Year,22.0,109257.82,38.35,129.5,4966.26,1,2,2,0,1,0,0,0,0,1,0,1,0.76,11.601465689343554,7.955074273262696
1158.0,129289.13,Year,25.0,129289.13,111.65,46.32,5171.57,1,3,3,0,1,0,0,0,0,0,0,1,0.76,11.769806493167254,7.055312843339752
2762.0,89569.7,Year,92.5,89569.7,32.43,29.86,968.32,0,2,5,0,0,0,1,0,0,0,1,1,0.62,11.402772372127917,7.924072324923417
1112.0,68129.89,Year,48.0,68129.89,61.27,23.17,1419.37,1,2,4,0,1,0,0,0,0,0,0,1,0.76,11.129171309206011,7.014814351275545
1996.0,67900.04,Year,27.0,67900.04,34.02,73.93,2514.82,1,3,3,0,1,0,0,0,0,1,1,1,0.63,11.125791902648233,7.599401333415815
3077.0,10292.62,Year,18.0,10292.62,3.35,170.94,571.81,1,4,2,0,0,0,1,0,0,1,0,1,0.7,9.239182412551076,8.032035314398824
1457.0,124298.43,Year,57.0,124298.43,85.31,25.56,2180.67,1,3,4,0,1,0,0,0,0,1,0,1,0.76,11.730440646686935,7.284820912568604
3355.0,31789.85,Year,25.0,31789.85,9.48,134.2,1271.59,0,2,3,0,1,0,0,0,0,0,0,1,0.7,10.36690233542879,8.118505067587098
3035.0,35299.63,Year,38.0,35299.63,11.63,79.87,928.94,1,3,3,0,0,1,0,0,0,1,0,1,0.63,10.471627761280054,8.01829613851552
1939.0,145870.82,Year,40.0,145870.82,75.23,48.48,3646.77,1,3,3,0,1,0,0,0,0,1,0,1,0.76,11.89047671450821,7.570443252057374
3412.0,14609.59,Year,15.0,14609.59,4.28,227.47,973.97,1,4,2,0,0,1,0,0,0,1,0,1,0.7,9.589433441380404,8.135346948906706
1017.0,8299.73,Year,14.0,8299.73,8.16,72.64,592.84,0,2,2,0,1,0,0,0,0,1,0,1,0.7,9.023978263135092,6.925595197110468
7227.0,474.9025,Hour,92.5,987797.2,136.68,78.13,10678.89,0,2,5,1,0,0,0,0,0,1,0,1,0.62,6.1631095198073815,8.885717651712119
7227.0,208482.93,Year,41.0,208482.93,28.85,176.27,5084.95,0,3,3,0,1,0,0,0,0,0,0,1,0.62,12.247612446365823,8.885717651712119
1005.0,73610.04,Year,31.0,73610.04,73.24,32.42,2374.52,0,2,3,0,1,0,0,0,0,1,0,1,0.76,11.206536708457033,6.913737350659685
1691.0,92137.75,Year,38.0,92137.75,54.49,44.5,2424.68,0,1,3,0,0,1,0,0,0,0,1,1,0.63,11.43104001882991,7.433666540166168
693.0,222.8496,Hour,24.0,463527.168,668.87,28.88,19313.63,1,3,3,0,1,0,0,0,0,1,0,1,0.63,5.4064971044616295,6.542471960506805
1393.0,116158.23,Year,92.5,116158.23,83.39,15.06,1255.76,0,1,5,0,0,0,1,0,0,1,0,1,0.7,11.662708592339223,7.2399325913204695
360.0,31828.42,Year,11.0,31828.42,88.41,32.73,2893.49,1,3,1,0,1,0,0,0,0,0,0,1,0.62,10.368114880338474,5.8888779583328805
7227.0,100457.73,Year,64.0,100457.73,13.9,112.92,1569.65,1,3,4,0,1,0,0,0,0,1,0,1,0.62,11.517492320990609,8.885717651712119
1241.0,98841.74,Year,35.0,98841.74,79.65,35.46,2824.05,1,3,3,0,0,1,0,0,0,0,1,1,0.62,11.501275264156417,7.124478262493424
1476.0,175328.38,Year,49.0,175328.38,118.79,30.12,3578.13,1,3,4,0,1,0,0,0,0,1,0,1,0.7,12.074415951702102,7.29776828253138
995.0,63750.28,Year,37.0,63750.28,64.07,26.89,1722.98,0,3,3,0,1,0,0,0,0,0,0,1,0.63,11.06272885516789,6.903747257584598
2302.0,76852.99,Year,19.0,76852.99,33.39,121.16,4044.89,0,2,2,0,1,0,0,0,0,1,0,1,0.7,11.249649655171499,7.741967899820685
1109.0,218315.56125000003,Year,51.0,218315.56125000003,196.86,21.75,4280.7,1,3,4,0,1,0,0,0,0,0,0,0,0.6,12.293696823781252,7.01211529430638
932.0,17813.51,Year,29.0,17813.51,19.11,32.14,614.26,1,3,3,0,1,0,0,0,0,1,0,1,0.7,9.787712437157909,6.838405200847344
5039.0,95950.15,Year,12.0,95950.15,19.04,419.92,7995.85,1,3,1,0,0,1,0,0,0,1,0,1,0.62,11.47158406474885,8.525161361065415
1775.0,87915.99,Year,34.0,87915.99,49.53,52.21,2585.76,1,2,3,0,0,0,1,0,0,1,0,1,0.6,11.38413697839222,7.4821189235521155
3789.0,38096.35,Year,27.0,38096.35,10.05,140.33,1410.98,0,3,3,0,0,0,1,0,0,0,0,1,0.7,10.547873756000694,8.240121298076472
3375.0,73525.23,Year,41.0,73525.23,21.79,82.32,1793.3,0,1,3,0,0,1,0,0,0,1,0,1,0.63,11.205383891604994,8.124446855715847
1686.0,140307.69,Year,19.0,140307.69,83.22,88.74,7384.62,1,2,2,0,1,0,0,0,0,1,0,1,0.76,11.851593075707509,7.430707082545968
2061.0,36369.52,Year,92.5,36369.52,17.65,22.28,393.18,0,2,5,0,1,0,0,0,0,0,0,1,0.7,10.50148634020354,7.631431664576906
3400.0,74198.24,Year,18.0,74198.24,21.82,188.89,4122.12,1,4,2,0,0,1,0,0,0,1,0,1,0.62,11.214495709197607,8.131824785007195
2245.0,353.2017,Hour,33.0,734659.5360000001,327.24,68.03,22262.41,0,2,3,0,1,0,0,0,0,0,0,1,0.7,5.867039281855255,7.716906135298388
3051.0,150210.82,Year,36.0,150210.82,49.23,84.75,4172.52,1,2,3,0,0,0,1,0,0,1,0,1,0.62,11.919795053001232,8.023552392404348
463.0,218315.56125000003,Year,40.0,218315.56125000003,471.52,11.58,5457.89,1,3,3,0,1,0,0,0,0,1,0,0,0.63,12.293696823781252,6.139884552226255
1980.0,50394.41,Year,18.0,50394.41,25.45,110.0,2799.69,1,2,2,0,1,0,0,0,0,0,0,1,0.76,10.82763553520978,7.591357046698551
2535.0,51451.98,Year,34.0,51451.98,20.3,74.56,1513.29,1,2,3,0,0,1,0,0,0,1,0,1,0.63,10.848404224486721,7.8383433155571165
1694.0,218315.56125000003,Year,27.0,218315.56125000003,128.88,62.74,8085.76,1,3,3,0,1,0,0,0,0,1,0,1,0.76,12.293696823781252,7.43543801981455
1057.0,146670.18,Year,86.0,146670.18,138.76,12.29,1705.47,1,2,5,0,1,0,0,0,0,1,0,1,0.63,11.895941671484882,6.964135612418245
903.0,73995.95,Year,14.0,73995.95,81.94,64.5,5285.42,1,2,2,0,1,0,0,0,0,1,0,1,0.62,11.21176564095885,6.806829360392176
3583.0,50445.24,Year,44.0,50445.24,14.08,81.43,1146.48,1,3,4,0,0,0,1,0,0,0,0,0,0.63,10.828643670488017,8.18423477409482
7227.0,17806.57,Year,11.0,17806.57,2.46,657.0,1618.78,1,3,1,0,1,0,0,0,0,0,0,1,0.6,9.78732276930271,8.885717651712119
1664.0,143479.27,Year,92.5,143479.27,86.23,17.99,1551.13,1,2,5,0,0,1,0,0,0,0,1,1,0.7,11.87394584381616,7.417580402414544
2214.0,153578.16,Year,17.0,153578.16,69.37,130.24,9034.01,1,2,2,0,1,0,0,0,0,0,0,1,0.76,11.941964902086108,7.703007682479236
5332.0,112574.99,Year,30.0,112574.99,21.11,177.73,3752.5,1,2,3,0,1,0,0,0,0,1,0,1,0.7,11.6313748563401,8.581669210600602
1536.0,308.7836,Hour,18.0,642269.8879999999,418.14,85.33,35681.66,0,3,2,0,0,0,1,0,0,0,0,1,0.7,5.732640707932008,7.337587743538596
967.0,87121.96,Year,92.5,87121.96,90.1,10.45,941.86,0,2,5,0,0,0,1,0,0,0,0,1,0.7,11.375064255058088,6.875232087276577
1719.0,542.6125,Hour,43.0,1128634.0,656.56,39.98,26247.3,0,2,3,0,1,0,0,0,0,1,0,1,0.63,6.296395437187639,7.450079569807499
1880.0,57715.82,Year,26.0,57715.82,30.7,72.31,2219.84,0,2,3,0,0,0,1,0,0,0,0,1,0.62,10.963286591693038,7.53955882930103
2572.0,931.3662,Hour,35.0,1937241.696,753.2,73.49,55349.76,0,2,3,0,1,0,0,0,0,0,0,1,0.63,6.836652540433067,7.8528278122817445
694.0,464.6041,Hour,23.0,966376.528,1392.47,30.17,42016.37,1,3,2,0,0,0,1,0,0,1,0,1,0.76,6.141185645092894,6.543911845564792
4091.0,56161.23,Year,22.0,56161.23,13.73,185.95,2552.78,1,2,2,0,0,1,0,0,0,1,0,1,0.62,10.935981940169256,8.316789127071518
1309.0,84527.31,Year,60.0,84527.31,64.57,21.82,1408.79,0,2,4,0,1,0,0,0,0,1,0,1,0.63,11.344829956395198,7.177782416195197
1358.0,146403.6,Year,39.0,146403.6,107.81,34.82,3753.94,0,2,3,0,1,0,0,0,0,1,0,1,0.63,11.894122470370949,7.214504414151143
4175.0,73393.28,Year,15.0,73393.28,17.58,278.33,4892.89,1,3,2,0,0,1,0,0,0,1,0,1,0.62,11.203587657277849,8.337109129562474
254.0,218315.56125000003,Year,29.0,218315.56125000003,859.51,8.76,7528.12,0,1,3,0,1,0,0,0,0,0,0,1,0.62,12.293696823781252,5.541263545158426
5028.0,95792.06,Year,92.5,95792.06,19.05,54.36,1035.59,1,3,5,0,1,0,0,0,0,1,0,1,0.63,11.469935079522044,8.522976436171964
195.0,59.848,Hour,16.0,124483.84,638.38,12.19,7780.24,0,3,2,0,0,0,1,0,0,1,0,1,0.7,4.091808014570104,5.278114659230517
1293.0,50169.54,Year,20.0,50169.54,38.8,64.65,2508.48,1,3,2,0,1,0,0,0,0,1,0,1,0.76,10.823163348610272,7.165493475060845
815.0,87930.41,Year,24.0,87930.41,107.89,33.96,3663.77,1,2,3,0,1,0,0,0,0,0,0,1,0.62,11.384300985162131,6.704414354964107
514.0,30794.59,Year,23.0,30794.59,59.91,22.35,1338.9,0,3,2,0,1,0,0,0,0,0,0,1,0.63,10.335094304182862,6.244166900663736
1252.0,130464.01,Year,60.0,130464.01,104.2,20.87,2174.4,1,3,4,0,1,0,0,0,0,1,0,1,0.76,11.778852682268473,7.133295954896068
2125.0,65493.35,Year,9.0,65493.35,30.82,236.11,7277.04,0,3,1,0,0,0,1,0,0,1,0,0,0.7,11.0897038897516,7.661997558901893
3742.0,56.5217,Hour,92.5,117565.136,31.42,40.45,1270.97,0,3,5,0,0,0,1,0,0,0,0,1,0.63,4.0346246352125466,8.22764270790443
341.0,431.9931,Hour,28.0,898545.648,2635.03,12.18,32090.92,1,4,3,0,1,0,0,0,0,0,0,1,0.7,6.068409615894331,5.834810737062605
236.0,5572.96,Year,27.0,5572.96,23.61,8.74,206.41,0,2,3,0,1,0,0,0,0,0,0,1,0.62,8.625681610081012,5.4680601411351315
1698.0,88926.51,Year,49.0,88926.51,52.37,34.65,1814.83,1,2,4,0,1,0,0,0,0,1,0,1,0.63,11.395565577274118,7.4377951216719325
1385.0,29987.04,Year,13.0,29987.04,21.65,106.54,2306.7,0,1,1,0,1,0,0,0,0,0,0,1,0.7,10.30852056730541,7.234177179749849
1274.0,52350.99,Year,31.0,52350.99,41.09,41.1,1688.74,0,1,3,0,1,0,0,0,0,0,0,1,0.63,10.865726127294653,7.150701457592526
3502.0,66600.44,Year,92.5,66600.44,19.02,37.86,720.0,0,1,5,0,1,0,0,0,0,1,0,1,0.7,11.106466463113264,8.161375023197486
234.0,132169.84,Year,92.5,132169.84,564.83,2.53,1428.86,1,2,5,0,1,0,0,0,0,1,0,1,0.62,11.791843041188965,5.459585514144159
997.0,9585.89,Year,24.0,9585.89,9.61,41.54,399.41,1,2,3,0,1,0,0,0,0,1,0,1,0.7,9.16804750458593,6.905753276311464
2570.0,77530.85,Year,92.5,77530.85,30.17,27.78,838.17,1,3,5,0,0,1,0,0,0,1,0,1,0.62,11.258431200650907,7.852050207265889
3000.0,133618.25,Year,29.0,133618.25,44.54,103.45,4607.53,1,3,3,0,1,0,0,0,0,0,0,1,0.76,11.802742132551915,8.006700845440367
2087.0,55777.72,Year,18.0,55777.72,26.73,115.94,3098.76,1,2,2,0,1,0,0,0,0,0,0,1,0.63,10.929129785480537,7.643961949002529
1718.0,99517.51,Year,92.5,99517.51,57.93,18.57,1075.86,1,2,5,0,1,0,0,0,0,0,0,1,0.62,11.508088887563536,7.449498005382849
3878.0,87781.32,Year,22.0,87781.32,22.64,176.27,3990.06,1,4,2,0,1,0,0,0,0,0,0,1,0.62,11.382604000723147,8.263332667439967
1127.0,46322.58,Year,43.0,46322.58,41.1,26.21,1077.27,1,3,3,0,0,0,1,0,0,0,0,0,0.76,10.743384810177584,7.028201432058005
2152.0,43870.57,Year,29.0,43870.57,20.39,74.21,1512.78,1,3,3,0,0,0,1,0,0,1,0,1,0.63,10.68899898700952,7.674617497364363
585.0,1387.65,Year,12.0,1387.65,2.37,48.75,115.64,0,2,1,0,1,0,0,0,0,0,0,1,0.62,7.235366947885438,6.373319789577012
1897.0,115798.35,Year,60.0,115798.35,61.04,31.62,1929.97,0,2,4,0,1,0,0,0,0,1,0,1,0.62,11.659605595314854,7.5485559791698735
2752.0,74484.32,Year,19.0,74484.32,27.07,144.84,3920.23,1,3,2,0,1,0,0,0,0,1,0,1,0.63,11.218343912417117,7.920446505142607
2595.0,92845.65,Year,16.0,92845.65,35.78,162.19,5802.85,1,3,2,0,1,0,0,0,0,1,0,1,0.7,11.438693715925695,7.86172707782398
7227.0,494.9521,Hour,18.0,1029500.3679999999,142.45,401.5,57194.46,1,2,2,0,1,0,0,0,0,0,0,1,0.7,6.204460990209629,8.885717651712119
862.0,86145.12,Year,20.0,86145.12,99.94,43.1,4307.26,0,2,2,0,0,1,0,0,0,1,0,1,0.62,11.36378859496571,6.760414691083428
6522.0,59432.06,Year,17.0,59432.06,9.11,383.65,3496.0,0,1,2,0,0,0,1,0,0,1,0,1,0.63,10.992589090388273,8.783089671796096
2016.0,105.3209,Hour,33.0,219067.47199999998,108.66,61.09,6638.41,1,2,3,0,0,0,1,0,0,1,0,1,0.7,4.657011879977089,7.6093665379542115
1227.0,104358.61,Year,92.5,104358.61,85.05,13.26,1128.2,1,2,5,0,1,0,0,0,0,0,0,0,0.76,11.555588419882545,7.113142108707088
1427.0,301.8538,Hour,27.0,627855.904,439.98,52.85,23253.92,1,3,3,0,1,0,0,0,0,1,0,1,0.7,5.709942794197483,7.2640301428995295
665.0,136688.66,Year,16.0,136688.66,205.55,41.56,8543.04,0,2,2,0,1,0,0,0,0,1,0,1,0.63,11.825461063894316,6.501289670540389
7227.0,2646.67,Year,32.0,2646.67,0.37,225.84,82.71,0,1,3,0,1,0,0,0,0,1,0,1,0.7,7.8810575250181225,8.885717651712119
4149.0,87889.39,Year,28.0,87889.39,21.18,148.18,3138.91,1,4,3,0,0,0,1,0,0,0,0,1,0.63,11.383834371040807,8.330863613224745
4079.0,59861.93,Year,49.0,59861.93,14.68,83.24,1221.67,0,1,4,0,1,0,0,0,0,1,0,1,0.7,10.999796022784693,8.313852267398207
87.0,218315.56125000003,Year,92.5,218315.56125000003,2509.37,0.94,2360.17,0,2,5,0,1,0,0,0,0,1,0,1,0.7,12.293696823781252,4.477336814478207
105.0,109246.91,Year,24.0,109246.91,1040.45,4.38,4551.95,0,2,3,0,0,1,0,0,0,0,0,1,0.63,11.601365828804983,4.663439094112067
3618.0,28717.55,Year,92.5,28717.55,7.94,39.11,310.46,1,2,5,0,0,1,0,0,0,1,0,1,0.63,10.265263713116676,8.193953023563742
1155.0,141287.5,Year,48.0,141287.5,122.33,24.06,2943.49,1,3,4,0,1,0,0,0,0,0,0,1,0.76,11.858552100498986,7.052721049232323
1350.0,58264.46,Year,34.0,58264.46,43.16,39.71,1713.66,1,2,3,0,0,1,0,0,0,1,1,1,0.62,10.972747580964759,7.208600337960199
2732.0,720.7702,Hour,14.0,1499202.016,548.76,195.14,107085.86,1,3,2,0,1,0,0,0,0,1,0,1,0.62,6.5803203624872095,7.913155185928068
2189.0,136362.84,Year,20.0,136362.84,62.29,109.45,6818.14,1,3,2,0,1,0,0,0,0,0,0,1,0.76,11.823074553257015,7.691656822810547
381.0,54899.09,Year,22.0,54899.09,144.09,17.32,2495.41,0,2,2,0,1,0,0,0,0,0,0,1,0.62,10.91325205176826,5.945420608606575
5027.0,129919.65,Year,28.0,129919.65,25.84,179.54,4639.99,1,2,3,0,0,1,0,0,0,1,0,1,0.62,11.774671461426358,8.522777569710138
3991.0,49909.86,Year,12.0,49909.86,12.51,332.58,4159.16,0,1,1,0,1,0,0,0,0,1,0,1,0.76,10.817973857410632,8.292047637431354
1974.0,58511.5,Year,92.5,58511.5,29.64,21.34,632.56,1,2,5,0,1,0,0,0,0,0,1,1,0.63,10.976978595096977,7.5883236773352225
2055.0,16170.82,Year,32.0,16170.82,7.87,64.22,505.34,1,3,3,0,1,0,0,0,0,1,0,1,0.76,9.690963662478952,7.628517626575055
5113.0,93146.1,Year,50.0,93146.1,18.22,102.26,1862.92,0,1,4,0,1,0,0,0,0,1,0,1,0.62,11.441924507198335,8.539737155851132
2657.0,134525.35,Month,92.5,1614304.2000000002,607.57,28.72,17451.94,0,1,5,0,1,0,0,0,0,0,0,1,0.7,11.809507936101124,7.885329239273191
4168.0,18611.11,Year,21.0,18611.11,4.47,198.48,886.24,0,2,2,0,0,1,0,0,0,1,0,1,0.62,9.831513993209544,8.335431477880796
3444.0,46555.82,Year,92.5,46555.82,13.52,37.23,503.31,0,3,5,0,0,1,0,0,0,1,1,1,0.63,10.748407301742853,8.144679183447758
7227.0,92942.37,Year,32.0,92942.37,12.86,225.84,2904.45,0,2,3,0,0,0,1,0,0,1,0,1,0.7,11.43973490263663,8.885717651712119
5260.0,70285.33,Year,39.0,70285.33,13.36,134.87,1802.19,0,1,3,0,1,0,0,0,0,1,0,1,0.76,11.16031837892451,8.568076401730806
1225.0,37849.73,Year,26.0,37849.73,30.9,47.12,1455.76,1,3,3,0,1,0,0,0,0,1,0,1,0.62,10.541379125418752,7.111512116496157
418.0,100876.89,Year,28.0,100876.89,241.33,14.93,3602.75,1,3,3,0,1,0,0,0,0,1,0,1,0.76,11.521656141456212,6.037870919922137
4184.0,180525.02,Year,19.0,180525.02,43.15,220.21,9501.32,1,3,2,0,1,0,0,0,0,0,0,1,0.76,12.103624662107356,8.339261982923576
2432.0,105423.48,Year,45.0,105423.48,43.35,54.04,2342.74,0,2,4,0,1,0,0,0,0,0,0,1,0.7,11.565740660678241,7.796880342783522
2013.0,72584.56,Year,54.0,72584.56,36.06,37.28,1344.16,1,2,4,0,1,0,0,0,0,0,0,1,0.63,11.192507506018645,7.607878073278507
988.0,24031.35,Year,23.0,24031.35,24.32,42.96,1044.84,1,2,2,0,0,1,0,0,0,1,0,1,0.7,10.08711450692777,6.8966943316227125
1962.0,94153.6,Year,44.0,94153.6,47.99,44.59,2139.85,0,2,4,0,1,0,0,0,0,0,0,1,0.62,11.45268277021037,7.5822291942764615
4411.0,29641.93,Year,46.0,29641.93,6.72,95.89,644.39,0,3,4,0,1,0,0,0,0,0,0,1,0.7,10.296945192000004,8.392083380373393
969.0,138052.98,Year,31.0,138052.98,142.47,31.26,4453.32,0,3,3,0,0,1,0,0,0,0,0,1,0.6,11.835392803507064,6.877296071497429
4846.0,87843.94,Year,44.0,87843.94,18.13,110.14,1996.45,1,2,4,0,0,0,1,0,0,0,1,1,0.62,11.383317110017945,8.486115235845377
1278.0,131745.49,Year,35.0,131745.49,103.09,36.51,3764.16,1,3,3,0,1,0,0,0,0,0,0,0,0.63,11.788627234318646,7.153833801578843
1464.0,506.0562,Hour,24.0,1052596.896,718.99,61.0,43858.2,0,2,3,0,1,0,0,0,0,0,0,1,0.63,6.226647730313637,7.289610521451167
7227.0,45194.97,Year,29.0,45194.97,6.25,249.21,1558.45,0,2,3,0,1,0,0,0,0,1,0,1,0.62,10.718741076442049,8.885717651712119
228.0,47943.58,Year,13.0,47943.58,210.28,17.54,3687.97,0,1,1,0,0,1,0,0,0,1,0,1,0.63,10.777780181879393,5.43372200355424
1057.0,33867.14,Year,92.5,33867.14,32.04,11.43,366.13,1,2,5,0,0,1,0,0,0,0,0,1,0.62,10.430200501738693,6.964135612418245
1415.0,32436.29,Year,92.5,32436.29,22.92,15.3,350.66,1,3,5,0,0,1,0,0,0,1,0,1,0.62,10.387033136707672,7.255591274253665
2343.0,6161.74,Year,16.0,6161.74,2.63,146.44,385.11,1,3,2,0,1,0,0,0,0,1,1,1,0.76,8.726114484173591,7.759614150696903
2048.0,48373.2,Week,66.0,2515406.4,1228.23,31.03,38112.22,1,3,4,0,1,0,0,0,0,1,0,1,0.76,10.786701220337473,7.6251071482389
479.0,86634.84,Year,48.0,86634.84,180.87,9.98,1804.89,0,2,4,0,0,0,1,0,0,1,0,1,0.7,11.369457323114593,6.173786103901937
117.0,164191.63,Year,10.0,164191.63,1403.35,11.7,16419.16,1,2,1,0,1,0,0,0,0,0,0,1,0.7,12.008789500279788,4.770684624465665
3030.0,109107.42,Year,57.0,109107.42,36.01,53.16,1914.17,1,3,4,0,1,0,0,0,0,0,0,1,0.76,11.600088180507603,8.016647877057803
350.0,60295.65,Year,36.0,60295.65,172.27,9.72,1674.88,0,2,3,0,0,0,1,0,0,1,0,1,0.7,11.00701524080963,5.860786223465865
830.0,91381.96,Week,42.0,4751861.92,5725.13,19.76,113139.57,1,3,3,0,1,0,0,0,0,1,0,1,0.76,11.422803363781963,6.7226297948554485
2141.0,87868.22,Year,26.0,87868.22,41.04,82.35,3379.55,0,2,3,0,1,0,0,0,0,0,1,1,0.62,11.383593471086575,7.669495251007694
3074.0,85596.97,Year,24.0,85596.97,27.85,128.08,3566.54,1,2,3,0,1,0,0,0,0,1,0,1,0.7,11.357405164307076,8.031060180240619
851.0,92686.73,Year,26.0,92686.73,108.92,32.73,3564.87,1,4,3,0,0,0,1,0,0,0,0,1,0.62,11.436980591360953,6.747586526829315
3708.0,73373.37,Year,92.5,73373.37,19.79,40.09,793.23,1,2,5,0,1,0,0,0,0,1,0,1,0.63,11.203316342232881,8.21851757748959
1606.0,126516.39,Year,15.0,126516.39,78.78,107.07,8434.43,1,3,2,0,1,0,0,0,0,0,0,1,0.62,11.748127143974255,7.382124365737512
2721.0,102955.22,Year,92.5,102955.22,37.84,29.42,1113.03,1,4,5,0,0,0,0,0,1,0,0,1,0.63,11.542049415395871,7.909122183211411
3453.0,93060.55,Year,25.0,93060.55,26.95,138.12,3722.42,1,3,3,0,1,0,0,0,0,1,0,1,0.76,11.44100563554666,8.147288258706624
3963.0,75028.34,Year,20.0,75028.34,18.93,198.15,3751.42,1,3,2,0,1,0,0,0,0,1,0,0,0.62,11.225621187811484,8.285008895449879
1850.0,99241.62,Year,40.0,99241.62,53.64,46.25,2481.04,0,3,3,0,1,0,0,0,0,0,1,1,0.62,11.505312761735379,7.523481312573497
574.0,48479.6,Year,27.0,48479.6,84.46,21.26,1795.54,0,3,3,0,1,0,0,0,0,0,0,1,0.62,10.788898369884075,6.354370040797351
341.0,43312.24,Year,39.0,43312.24,127.02,8.74,1110.57,1,3,3,0,1,0,0,0,0,1,0,1,0.7,10.676190553028238,5.834810737062605
373.0,43709.58,Year,17.0,43709.58,117.18,21.94,2571.15,1,2,2,0,1,0,0,0,0,0,1,1,0.62,10.685322579026021,5.924255797414532
7227.0,122129.39,Year,32.0,122129.39,16.9,225.84,3816.54,1,3,3,0,1,0,0,0,0,1,0,1,0.63,11.712836335474858,8.885717651712119
2099.0,85733.28,Year,17.0,85733.28,40.84,123.47,5043.13,1,2,2,0,1,0,0,0,0,1,0,1,0.7,11.358996360593316,7.649692623711514
5543.0,61761.32,Year,23.0,61761.32,11.14,241.0,2685.27,0,2,2,0,0,0,1,0,0,0,0,1,0.7,11.031032557527253,8.620471540869739
2530.0,39656.48,Year,39.0,39656.48,15.67,64.87,1016.83,1,2,3,0,1,0,0,0,0,0,1,1,0.63,10.588009643722375,7.836369760545124
1410.0,75010.63,Year,33.0,75010.63,53.2,42.73,2273.05,1,2,3,0,0,1,0,0,0,1,0,0,0.7,11.22538511580856,7.252053951852814
3112.0,9980.17,Year,92.5,9980.17,3.21,33.64,107.89,1,4,5,0,0,1,0,0,0,0,0,1,0.62,9.208355403228568,8.043342170441608
1581.0,9748.39,Year,34.0,9748.39,6.17,46.5,286.72,1,4,3,0,0,1,0,0,0,0,0,1,0.62,9.184857422151602,7.366445148327599
